txn_id,account_id,net_amount,source_file
TXN-8501503,ACC-1052,799.14,transactions/2023-10.csv
TXN-8732029,ACC-1037,1712.41,transactions/2023-10.csv
TXN-9039558,ACC-1021,250.56,transactions/2023-10.csv
TXN-1070800,ACC-1015,274.83,transactions/2023-10.csv
TXN-2123321,ACC-1043,1095.15,transactions/2023-10.csv
TXN-2189830,ACC-1026,761.00,transactions/2023-10.csv
TXN-2967293,ACC-1089,1428.30,transactions/2023-10.csv
TXN-3203038,ACC-1098,97.97,transactions/2023-10.csv
TXN-3222317,ACC-1049,920.01,transactions/2023-10.csv
TXN-3726230,ACC-1025,1055.93,transactions/2023-10.csv
TXN-3857672,ACC-1018,206.88,transactions/2023-10.csv
TXN-6277811,ACC-1035,2347.26,transactions/2023-10.csv
TXN-6352570,ACC-1064,3567.44,transactions/2023-10.csv
TXN-6719687,ACC-1082,1506.90,transactions/2023-10.csv
TXN-7032709,ACC-1089,1837.55,transactions/2023-10.csv
TXN-7305925,ACC-1056,1301.78,transactions/2023-10.csv
TXN-7475059,ACC-1065,1593.56,transactions/2023-10.csv
TXN-9479999,ACC-1060,4501.04,transactions/2023-10.csv
TXN-1463871,ACC-1088,91.05,transactions/2023-11.csv
TXN-1539973,ACC-1060,1774.84,transactions/2023-11.csv
TXN-1646463,ACC-1128,1976.20,transactions/2023-11.csv
TXN-1951766,ACC-1001,1001.29,transactions/2023-11.csv
TXN-2051686,ACC-1009,1104.92,transactions/2023-11.csv
TXN-2436639,ACC-1073,286.52,transactions/2023-11.csv
TXN-2593799,ACC-1102,671.96,transactions/2023-11.csv
TXN-3544878,ACC-1006,2868.77,transactions/2023-11.csv
TXN-3843062,ACC-1031,1512.92,transactions/2023-11.csv
TXN-4063635,ACC-1020,376.12,transactions/2023-11.csv
TXN-4222309,ACC-1086,166.97,transactions/2023-11.csv
TXN-6170666,ACC-1003,2161.05,transactions/2023-11.csv
TXN-6462537,ACC-1027,928.96,transactions/2023-11.csv
TXN-6679606,ACC-1090,2122.20,transactions/2023-11.csv
TXN-8055334,ACC-1110,133.07,transactions/2023-11.csv
TXN-8058422,ACC-1095,1187.70,transactions/2023-11.csv
TXN-8141192,ACC-1019,465.80,transactions/2023-11.csv
TXN-9596872,ACC-1119,217.13,transactions/2023-11.csv
TXN-1362350,ACC-1038,358.50,transactions/2023-11.csv
TXN-1474776,ACC-1105,1134.34,transactions/2023-11.csv
TXN-1619527,ACC-1005,2345.12,transactions/2023-11.csv
TXN-1784756,ACC-1072,551.11,transactions/2023-11.csv
TXN-2259912,ACC-1106,2409.76,transactions/2023-11.csv
TXN-2429655,ACC-1022,4010.23,transactions/2023-11.csv
TXN-2619102,ACC-1087,1859.92,transactions/2023-11.csv
TXN-3658473,ACC-1003,3401.73,transactions/2023-11.csv
TXN-3748201,ACC-1034,935.65,transactions/2023-11.csv
TXN-3800685,ACC-1127,1612.67,transactions/2023-11.csv
TXN-5630106,ACC-1086,4157.06,transactions/2023-11.csv
TXN-6552596,ACC-1099,228.75,transactions/2023-11.csv
TXN-6853479,ACC-1126,1074.91,transactions/2023-11.csv
TXN-8455072,ACC-1023,1707.70,transactions/2023-11.csv
TXN-8715490,ACC-1122,1303.08,transactions/2023-11.csv
TXN-9816532,ACC-1052,2183.02,transactions/2023-11.csv
TXN-1290994,ACC-1014,3352.91,transactions/2023-11.csv
TXN-1330339,ACC-1086,802.81,transactions/2023-11.csv
TXN-1487446,ACC-1050,1138.17,transactions/2023-11.csv
TXN-1630723,ACC-1126,649.52,transactions/2023-11.csv
TXN-2765174,ACC-1017,1115.09,transactions/2023-11.csv
TXN-3158015,ACC-1052,2063.19,transactions/2023-11.csv
TXN-3477428,ACC-1033,2023.11,transactions/2023-11.csv
TXN-3804084,ACC-1030,86.80,transactions/2023-11.csv
TXN-4079879,ACC-1087,4304.83,transactions/2023-11.csv
TXN-4324589,ACC-1120,6.98,transactions/2023-11.csv
TXN-4543194,ACC-1102,206.06,transactions/2023-11.csv
TXN-4668935,ACC-1004,47.58,transactions/2023-11.csv
TXN-5163379,ACC-1034,3921.42,transactions/2023-11.csv
TXN-5599709,ACC-1067,27.80,transactions/2023-11.csv
TXN-5768096,ACC-1057,2136.58,transactions/2023-11.csv
TXN-6014538,ACC-1120,4422.20,transactions/2023-11.csv
TXN-6023145,ACC-1037,611.15,transactions/2023-11.csv
TXN-6243372,ACC-1006,1960.40,transactions/2023-11.csv
TXN-6482432,ACC-1013,405.51,transactions/2023-11.csv
TXN-7238958,ACC-1130,887.35,transactions/2023-11.csv
TXN-8457563,ACC-1072,1510.83,transactions/2023-11.csv
TXN-8620097,ACC-1084,956.52,transactions/2023-11.csv
TXN-8887013,ACC-1032,174.48,transactions/2023-11.csv
TXN-9765239,ACC-1127,321.94,transactions/2023-11.csv
TXN-9882968,ACC-1098,387.72,transactions/2023-11.csv
TXN-2640103,ACC-1130,158.75,transactions/2023-11.csv
TXN-2651924,ACC-1050,580.15,transactions/2023-11.csv
TXN-3342604,ACC-1110,872.64,transactions/2023-11.csv
TXN-3575759,ACC-1093,458.36,transactions/2023-11.csv
TXN-5252815,ACC-1094,704.25,transactions/2023-11.csv
TXN-5647459,ACC-1037,80.91,transactions/2023-11.csv
TXN-6681837,ACC-1071,1611.73,transactions/2023-11.csv
TXN-7885876,ACC-1102,4677.23,transactions/2023-11.csv
TXN-8688031,ACC-1090,351.26,transactions/2023-11.csv
TXN-8737762,ACC-1052,407.72,transactions/2023-11.csv
TXN-8774589,ACC-1040,2305.45,transactions/2023-11.csv
TXN-9664374,ACC-1121,1661.27,transactions/2023-11.csv
TXN-1085833,ACC-1047,3221.97,transactions/2023-11.csv
TXN-2241943,ACC-1049,345.58,transactions/2023-11.csv
TXN-2309121,ACC-1103,2067.30,transactions/2023-11.csv
TXN-2446740,ACC-1063,1197.86,transactions/2023-11.csv
TXN-3032256,ACC-1054,1266.15,transactions/2023-11.csv
TXN-3223410,ACC-1120,1350.33,transactions/2023-11.csv
TXN-3993264,ACC-1026,2398.93,transactions/2023-11.csv
TXN-4141170,ACC-1094,1086.60,transactions/2023-11.csv
TXN-4146660,ACC-1018,730.28,transactions/2023-11.csv
TXN-4274145,ACC-1037,1158.85,transactions/2023-11.csv
TXN-4786972,ACC-1059,1660.96,transactions/2023-11.csv
TXN-6064845,ACC-1019,150.15,transactions/2023-11.csv
TXN-6456285,ACC-1017,1560.12,transactions/2023-11.csv
TXN-6749613,ACC-1015,1815.46,transactions/2023-11.csv
TXN-6907635,ACC-1113,1153.71,transactions/2023-11.csv
TXN-7297784,ACC-1114,1751.72,transactions/2023-11.csv
TXN-7441790,ACC-1016,2135.84,transactions/2023-11.csv
TXN-8133625,ACC-1013,1043.04,transactions/2023-11.csv
TXN-8889737,ACC-1119,191.44,transactions/2023-11.csv
TXN-9289545,ACC-1124,1767.33,transactions/2023-11.csv
TXN-9369131,ACC-1092,285.42,transactions/2023-11.csv
TXN-9454520,ACC-1019,644.46,transactions/2023-11.csv
TXN-9999966,ACC-1127,2153.54,transactions/2023-11.csv
TXN-1634785,ACC-1081,942.74,transactions/2023-11.csv
TXN-1769117,ACC-1004,2223.01,transactions/2023-11.csv
TXN-2452017,ACC-1062,389.94,transactions/2023-11.csv
TXN-2458941,ACC-1033,1130.43,transactions/2023-11.csv
TXN-2651653,ACC-1049,343.08,transactions/2023-11.csv
TXN-3232399,ACC-1053,2144.57,transactions/2023-11.csv
TXN-3322826,ACC-1042,605.29,transactions/2023-11.csv
TXN-3590532,ACC-1063,1408.08,transactions/2023-11.csv
TXN-3604788,ACC-1026,2509.40,transactions/2023-11.csv
TXN-4703197,ACC-1031,2323.89,transactions/2023-11.csv
TXN-4919391,ACC-1017,191.05,transactions/2023-11.csv
TXN-5133302,ACC-1056,1836.58,transactions/2023-11.csv
TXN-5492629,ACC-1040,1328.44,transactions/2023-11.csv
TXN-5588996,ACC-1087,16.10,transactions/2023-11.csv
TXN-5734266,ACC-1118,326.00,transactions/2023-11.csv
TXN-5798416,ACC-1115,1021.50,transactions/2023-11.csv
TXN-6581690,ACC-1108,2267.47,transactions/2023-11.csv
TXN-6764342,ACC-1117,354.89,transactions/2023-11.csv
TXN-7009630,ACC-1065,2127.33,transactions/2023-11.csv
TXN-7031121,ACC-1108,2058.13,transactions/2023-11.csv
TXN-7476463,ACC-1009,946.43,transactions/2023-11.csv
TXN-7514972,ACC-1002,1123.89,transactions/2023-11.csv
TXN-7618014,ACC-1125,255.22,transactions/2023-11.csv
TXN-8175731,ACC-1122,258.14,transactions/2023-11.csv
TXN-8374540,ACC-1057,2751.08,transactions/2023-11.csv
TXN-8571567,ACC-1128,822.70,transactions/2023-11.csv
TXN-9478799,ACC-1053,2899.17,transactions/2023-11.csv
TXN-9581875,ACC-1118,90.75,transactions/2023-11.csv
TXN-9612397,ACC-1119,1181.87,transactions/2023-11.csv
TXN-1353234,ACC-1069,1476.67,transactions/2023-11.csv
TXN-1434029,ACC-1101,911.65,transactions/2023-11.csv
TXN-1527453,ACC-1074,1744.19,transactions/2023-11.csv
TXN-1589442,ACC-1029,2120.91,transactions/2023-11.csv
TXN-1779798,ACC-1105,1640.02,transactions/2023-11.csv
TXN-2009085,ACC-1013,1915.12,transactions/2023-11.csv
TXN-2056042,ACC-1075,1667.76,transactions/2023-11.csv
TXN-2247614,ACC-1092,678.14,transactions/2023-11.csv
TXN-2506483,ACC-1123,568.88,transactions/2023-11.csv
TXN-2949669,ACC-1121,559.52,transactions/2023-11.csv
TXN-3150747,ACC-1027,4186.24,transactions/2023-11.csv
TXN-3306881,ACC-1007,366.59,transactions/2023-11.csv
TXN-3346769,ACC-1117,887.12,transactions/2023-11.csv
TXN-3889051,ACC-1116,2211.73,transactions/2023-11.csv
TXN-4745734,ACC-1009,626.46,transactions/2023-11.csv
TXN-4823936,ACC-1052,2392.82,transactions/2023-11.csv
TXN-5090167,ACC-1043,2410.56,transactions/2023-11.csv
TXN-5363434,ACC-1034,1070.98,transactions/2023-11.csv
TXN-5452388,ACC-1029,159.40,transactions/2023-11.csv
TXN-6257382,ACC-1084,646.23,transactions/2023-11.csv
TXN-6428918,ACC-1028,1327.08,transactions/2023-11.csv
TXN-7033977,ACC-1013,1551.35,transactions/2023-11.csv
TXN-7838565,ACC-1112,310.49,transactions/2023-11.csv
TXN-8136569,ACC-1112,15.28,transactions/2023-11.csv
TXN-8458813,ACC-1010,1013.47,transactions/2023-11.csv
TXN-8563348,ACC-1087,976.16,transactions/2023-11.csv
TXN-9245430,ACC-1105,1959.66,transactions/2023-11.csv
TXN-9367082,ACC-1019,2288.68,transactions/2023-11.csv
TXN-9753861,ACC-1039,641.16,transactions/2023-11.csv
TXN-9755514,ACC-1099,1042.05,transactions/2023-11.csv
TXN-9848449,ACC-1118,2149.83,transactions/2023-11.csv
TXN-2746914,ACC-1018,1563.31,transactions/2023-11.csv
TXN-4248868,ACC-1006,425.92,transactions/2023-11.csv
TXN-4742595,ACC-1020,221.84,transactions/2023-11.csv
TXN-5761554,ACC-1068,1965.11,transactions/2023-11.csv
TXN-6628152,ACC-1125,1377.00,transactions/2023-11.csv
TXN-6738520,ACC-1002,1132.48,transactions/2023-11.csv
TXN-6741474,ACC-1038,338.29,transactions/2023-11.csv
TXN-6869912,ACC-1112,1960.28,transactions/2023-11.csv
TXN-8329743,ACC-1098,416.27,transactions/2023-11.csv
TXN-8417987,ACC-1086,1076.76,transactions/2023-11.csv
TXN-8549654,ACC-1097,530.39,transactions/2023-11.csv
TXN-8713771,ACC-1024,684.71,transactions/2023-11.csv
TXN-9676352,ACC-1106,2275.34,transactions/2023-11.csv
TXN-2182078,ACC-1056,525.77,transactions/2023-11.csv
TXN-2354876,ACC-1095,1145.79,transactions/2023-11.csv
TXN-3565555,ACC-1047,2312.01,transactions/2023-11.csv
TXN-3577675,ACC-1118,4360.99,transactions/2023-11.csv
TXN-3696933,ACC-1092,2116.95,transactions/2023-11.csv
TXN-5146852,ACC-1111,1793.31,transactions/2023-11.csv
TXN-5192324,ACC-1081,1614.29,transactions/2023-11.csv
TXN-6083797,ACC-1063,294.68,transactions/2023-11.csv
TXN-6461061,ACC-1099,325.94,transactions/2023-11.csv
TXN-6561385,ACC-1045,1784.77,transactions/2023-11.csv
TXN-6682984,ACC-1111,2320.32,transactions/2023-11.csv
TXN-6973151,ACC-1053,4645.69,transactions/2023-11.csv
TXN-7342499,ACC-1109,183.53,transactions/2023-11.csv
TXN-7944072,ACC-1004,93.96,transactions/2023-11.csv
TXN-8412605,ACC-1086,4921.60,transactions/2023-11.csv
TXN-8491743,ACC-1028,998.76,transactions/2023-11.csv
TXN-9039351,ACC-1094,200.51,transactions/2023-11.csv
TXN-9895132,ACC-1002,2146.29,transactions/2023-11.csv
TXN-9921029,ACC-1037,502.84,transactions/2023-11.csv
TXN-1207930,ACC-1066,4930.65,transactions/2023-11.csv
TXN-1315497,ACC-1075,168.62,transactions/2023-11.csv
TXN-1406224,ACC-1117,952.98,transactions/2023-11.csv
TXN-2503418,ACC-1094,1517.98,transactions/2023-11.csv
TXN-2687562,ACC-1058,1137.93,transactions/2023-11.csv
TXN-3449153,ACC-1103,625.80,transactions/2023-11.csv
TXN-3606316,ACC-1100,2142.70,transactions/2023-11.csv
TXN-3712782,ACC-1031,1968.42,transactions/2023-11.csv
TXN-4083649,ACC-1028,1212.41,transactions/2023-11.csv
TXN-4397662,ACC-1039,1615.07,transactions/2023-11.csv
TXN-4923444,ACC-1004,503.99,transactions/2023-11.csv
TXN-5057618,ACC-1114,980.72,transactions/2023-11.csv
TXN-5487533,ACC-1114,1901.74,transactions/2023-11.csv
TXN-5756970,ACC-1100,710.94,transactions/2023-11.csv
TXN-6045319,ACC-1064,1762.99,transactions/2023-11.csv
TXN-6309365,ACC-1031,2157.28,transactions/2023-11.csv
TXN-6487313,ACC-1018,433.72,transactions/2023-11.csv
TXN-6818829,ACC-1112,1844.92,transactions/2023-11.csv
TXN-7457032,ACC-1011,2426.85,transactions/2023-11.csv
TXN-8245949,ACC-1118,378.04,transactions/2023-11.csv
TXN-8325150,ACC-1079,17.03,transactions/2023-11.csv
TXN-9345156,ACC-1052,1130.35,transactions/2023-11.csv
TXN-9798703,ACC-1122,225.81,transactions/2023-11.csv
TXN-1057344,ACC-1081,418.74,transactions/2023-11.csv
TXN-1101284,ACC-1009,2041.37,transactions/2023-11.csv
TXN-1218303,ACC-1109,1291.79,transactions/2023-11.csv
TXN-1332820,ACC-1094,316.49,transactions/2023-11.csv
TXN-1585496,ACC-1077,340.54,transactions/2023-11.csv
TXN-2563625,ACC-1129,126.41,transactions/2023-11.csv
TXN-3536447,ACC-1127,1633.28,transactions/2023-11.csv
TXN-3874625,ACC-1098,143.26,transactions/2023-11.csv
TXN-4103768,ACC-1050,1724.65,transactions/2023-11.csv
TXN-4759579,ACC-1039,1724.69,transactions/2023-11.csv
TXN-5305572,ACC-1040,2011.13,transactions/2023-11.csv
TXN-5418679,ACC-1041,381.31,transactions/2023-11.csv
TXN-6188907,ACC-1083,1884.13,transactions/2023-11.csv
TXN-6544572,ACC-1105,1029.91,transactions/2023-11.csv
TXN-6586842,ACC-1102,1100.67,transactions/2023-11.csv
TXN-6770912,ACC-1085,1007.70,transactions/2023-11.csv
TXN-7051908,ACC-1100,1454.63,transactions/2023-11.csv
TXN-7156430,ACC-1097,1005.01,transactions/2023-11.csv
TXN-7263895,ACC-1116,1303.15,transactions/2023-11.csv
TXN-7946270,ACC-1061,940.04,transactions/2023-11.csv
TXN-7961280,ACC-1063,917.65,transactions/2023-11.csv
TXN-8412318,ACC-1114,370.16,transactions/2023-11.csv
TXN-8566127,ACC-1039,582.26,transactions/2023-11.csv
TXN-9044397,ACC-1011,2789.43,transactions/2023-11.csv
TXN-9802410,ACC-1031,1297.65,transactions/2023-11.csv
TXN-1195521,ACC-1037,727.53,transactions/2023-11.csv
TXN-2521640,ACC-1096,1446.72,transactions/2023-11.csv
TXN-2801290,ACC-1033,359.53,transactions/2023-11.csv
TXN-3069343,ACC-1015,1845.10,transactions/2023-11.csv
TXN-3405926,ACC-1077,1025.34,transactions/2023-11.csv
TXN-3890108,ACC-1095,1002.42,transactions/2023-11.csv
TXN-4449476,ACC-1095,748.94,transactions/2023-11.csv
TXN-4615906,ACC-1082,1193.31,transactions/2023-11.csv
TXN-4853922,ACC-1013,1847.19,transactions/2023-11.csv
TXN-5148219,ACC-1064,1920.14,transactions/2023-11.csv
TXN-5177843,ACC-1093,572.85,transactions/2023-11.csv
TXN-5230330,ACC-1084,2605.16,transactions/2023-11.csv
TXN-6800559,ACC-1042,202.58,transactions/2023-11.csv
TXN-8460437,ACC-1046,1015.70,transactions/2023-11.csv
TXN-8554176,ACC-1018,211.50,transactions/2023-11.csv
TXN-9009098,ACC-1026,164.05,transactions/2023-11.csv
TXN-1510950,ACC-1108,1549.23,transactions/2023-11.csv
TXN-1759050,ACC-1118,1837.97,transactions/2023-11.csv
TXN-2032443,ACC-1033,1131.95,transactions/2023-11.csv
TXN-2063015,ACC-1012,32.10,transactions/2023-11.csv
TXN-3064947,ACC-1072,1921.38,transactions/2023-11.csv
TXN-3403500,ACC-1067,1557.24,transactions/2023-11.csv
TXN-3570353,ACC-1040,220.63,transactions/2023-11.csv
TXN-3888265,ACC-1104,2107.84,transactions/2023-11.csv
TXN-4282545,ACC-1127,2153.21,transactions/2023-11.csv
TXN-4520011,ACC-1085,2431.54,transactions/2023-11.csv
TXN-4822225,ACC-1048,2587.70,transactions/2023-11.csv
TXN-4848262,ACC-1045,582.92,transactions/2023-11.csv
TXN-5962722,ACC-1118,192.53,transactions/2023-11.csv
TXN-6635892,ACC-1074,4881.78,transactions/2023-11.csv
TXN-7075228,ACC-1044,2283.51,transactions/2023-11.csv
TXN-7502838,ACC-1045,962.13,transactions/2023-11.csv
TXN-8140949,ACC-1053,953.08,transactions/2023-11.csv
TXN-8356422,ACC-1012,1217.93,transactions/2023-11.csv
TXN-8495132,ACC-1007,476.81,transactions/2023-11.csv
TXN-9223807,ACC-1093,1878.28,transactions/2023-11.csv
TXN-9543747,ACC-1091,4369.11,transactions/2023-11.csv
TXN-1718234,ACC-1129,815.13,transactions/2023-11.csv
TXN-2867694,ACC-1023,261.86,transactions/2023-11.csv
TXN-2946676,ACC-1122,30.12,transactions/2023-11.csv
TXN-3534790,ACC-1017,2413.37,transactions/2023-11.csv
TXN-4065623,ACC-1038,1889.97,transactions/2023-11.csv
TXN-4951936,ACC-1026,2221.87,transactions/2023-11.csv
TXN-5413078,ACC-1116,2047.80,transactions/2023-11.csv
TXN-5976453,ACC-1063,10.94,transactions/2023-11.csv
TXN-6206230,ACC-1106,1995.05,transactions/2023-11.csv
TXN-6694588,ACC-1036,1095.50,transactions/2023-11.csv
TXN-7107816,ACC-1128,2056.06,transactions/2023-11.csv
TXN-7950977,ACC-1128,1030.27,transactions/2023-11.csv
TXN-1512781,ACC-1018,625.54,transactions/2023-11.csv
TXN-1543383,ACC-1061,1069.69,transactions/2023-11.csv
TXN-1685692,ACC-1076,839.35,transactions/2023-11.csv
TXN-1971789,ACC-1017,3010.48,transactions/2023-11.csv
TXN-2458663,ACC-1004,55.88,transactions/2023-11.csv
TXN-2469497,ACC-1101,830.88,transactions/2023-11.csv
TXN-4563138,ACC-1096,1413.53,transactions/2023-11.csv
TXN-4588369,ACC-1121,1436.58,transactions/2023-11.csv
TXN-5024063,ACC-1013,2004.81,transactions/2023-11.csv
TXN-5288208,ACC-1010,2252.77,transactions/2023-11.csv
TXN-5328921,ACC-1019,1062.65,transactions/2023-11.csv
TXN-6668195,ACC-1051,558.05,transactions/2023-11.csv
TXN-6722193,ACC-1025,1318.11,transactions/2023-11.csv
TXN-7057162,ACC-1093,1054.74,transactions/2023-11.csv
TXN-7224237,ACC-1113,2496.98,transactions/2023-11.csv
TXN-7660961,ACC-1028,628.30,transactions/2023-11.csv
TXN-7742040,ACC-1019,492.87,transactions/2023-11.csv
TXN-8823640,ACC-1086,253.33,transactions/2023-11.csv
TXN-9634029,ACC-1123,142.29,transactions/2023-11.csv
TXN-1042237,ACC-1065,2273.15,transactions/2023-11.csv
TXN-1200725,ACC-1069,1629.58,transactions/2023-11.csv
TXN-1220123,ACC-1027,241.60,transactions/2023-11.csv
TXN-1531257,ACC-1037,128.87,transactions/2023-11.csv
TXN-1693070,ACC-1037,3280.13,transactions/2023-11.csv
TXN-1921201,ACC-1017,3213.29,transactions/2023-11.csv
TXN-2912299,ACC-1072,679.73,transactions/2023-11.csv
TXN-3644838,ACC-1113,918.73,transactions/2023-11.csv
TXN-4791417,ACC-1024,1293.75,transactions/2023-11.csv
TXN-5219982,ACC-1094,1929.52,transactions/2023-11.csv
TXN-5393917,ACC-1013,878.26,transactions/2023-11.csv
TXN-5742453,ACC-1037,142.35,transactions/2023-11.csv
TXN-6210822,ACC-1064,3998.36,transactions/2023-11.csv
TXN-6484460,ACC-1068,678.90,transactions/2023-11.csv
TXN-7459211,ACC-1031,76.39,transactions/2023-11.csv
TXN-7978490,ACC-1013,726.90,transactions/2023-11.csv
TXN-8371305,ACC-1031,804.73,transactions/2023-11.csv
TXN-8563324,ACC-1099,1642.46,transactions/2023-11.csv
TXN-9053568,ACC-1079,2074.12,transactions/2023-11.csv
TXN-9083050,ACC-1002,134.80,transactions/2023-11.csv
TXN-9355100,ACC-1102,782.32,transactions/2023-11.csv
TXN-1176828,ACC-1098,2995.06,transactions/2023-11.csv
TXN-1478825,ACC-1087,790.30,transactions/2023-11.csv
TXN-1799994,ACC-1114,692.92,transactions/2023-11.csv
TXN-2745514,ACC-1114,950.08,transactions/2023-11.csv
TXN-2956134,ACC-1047,862.83,transactions/2023-11.csv
TXN-3028029,ACC-1056,1492.48,transactions/2023-11.csv
TXN-3148710,ACC-1069,1355.68,transactions/2023-11.csv
TXN-4390045,ACC-1027,963.47,transactions/2023-11.csv
TXN-4499262,ACC-1007,261.20,transactions/2023-11.csv
TXN-4774137,ACC-1005,194.44,transactions/2023-11.csv
TXN-6222577,ACC-1051,1580.58,transactions/2023-11.csv
TXN-6654965,ACC-1088,1371.02,transactions/2023-11.csv
TXN-7084972,ACC-1051,30.65,transactions/2023-11.csv
TXN-7787653,ACC-1014,401.54,transactions/2023-11.csv
TXN-8295711,ACC-1120,3109.62,transactions/2023-11.csv
TXN-8444036,ACC-1077,60.31,transactions/2023-11.csv
TXN-8645143,ACC-1014,153.22,transactions/2023-11.csv
TXN-9156545,ACC-1003,998.11,transactions/2023-11.csv
TXN-9973718,ACC-1014,754.99,transactions/2023-11.csv
TXN-1986103,ACC-1096,343.88,transactions/2023-11.csv
TXN-2039937,ACC-1105,397.67,transactions/2023-11.csv
TXN-2497131,ACC-1119,831.91,transactions/2023-11.csv
TXN-2529157,ACC-1091,156.86,transactions/2023-11.csv
TXN-2582883,ACC-1054,157.84,transactions/2023-11.csv
TXN-2759152,ACC-1045,1339.26,transactions/2023-11.csv
TXN-2794285,ACC-1099,1854.92,transactions/2023-11.csv
TXN-2857959,ACC-1067,1993.10,transactions/2023-11.csv
TXN-3294779,ACC-1115,1523.62,transactions/2023-11.csv
TXN-3989891,ACC-1011,4932.61,transactions/2023-11.csv
TXN-4408592,ACC-1130,2068.00,transactions/2023-11.csv
TXN-4414691,ACC-1046,1818.80,transactions/2023-11.csv
TXN-4554563,ACC-1106,191.05,transactions/2023-11.csv
TXN-4791469,ACC-1095,62.84,transactions/2023-11.csv
TXN-4882611,ACC-1016,1735.79,transactions/2023-11.csv
TXN-5058098,ACC-1052,1445.07,transactions/2023-11.csv
TXN-5408547,ACC-1002,1132.07,transactions/2023-11.csv
TXN-5445170,ACC-1080,322.72,transactions/2023-11.csv
TXN-6038368,ACC-1106,2075.78,transactions/2023-11.csv
TXN-6715694,ACC-1030,899.10,transactions/2023-11.csv
TXN-7136308,ACC-1122,1073.33,transactions/2023-11.csv
TXN-7623643,ACC-1114,1244.77,transactions/2023-11.csv
TXN-7711604,ACC-1081,205.26,transactions/2023-11.csv
TXN-8401763,ACC-1054,189.00,transactions/2023-11.csv
TXN-8857301,ACC-1108,445.41,transactions/2023-11.csv
TXN-1463886,ACC-1005,296.71,transactions/2023-11.csv
TXN-2249578,ACC-1122,2230.28,transactions/2023-11.csv
TXN-2700310,ACC-1106,306.25,transactions/2023-11.csv
TXN-2784183,ACC-1063,261.98,transactions/2023-11.csv
TXN-3805514,ACC-1097,250.26,transactions/2023-11.csv
TXN-3819150,ACC-1027,2306.80,transactions/2023-11.csv
TXN-5057088,ACC-1112,192.91,transactions/2023-11.csv
TXN-5167003,ACC-1043,950.07,transactions/2023-11.csv
TXN-5404721,ACC-1096,1041.09,transactions/2023-11.csv
TXN-6095367,ACC-1129,743.46,transactions/2023-11.csv
TXN-6461334,ACC-1094,1666.10,transactions/2023-11.csv
TXN-7020183,ACC-1075,391.04,transactions/2023-11.csv
TXN-7328382,ACC-1019,1317.94,transactions/2023-11.csv
TXN-8326594,ACC-1117,1668.36,transactions/2023-11.csv
TXN-8474449,ACC-1120,2343.70,transactions/2023-11.csv
TXN-9116053,ACC-1125,2430.69,transactions/2023-11.csv
TXN-9902236,ACC-1060,36.52,transactions/2023-11.csv
TXN-1710589,ACC-1085,580.81,transactions/2023-11.csv
TXN-1712001,ACC-1104,430.01,transactions/2023-11.csv
TXN-1755425,ACC-1039,26.19,transactions/2023-11.csv
TXN-2166272,ACC-1026,826.44,transactions/2023-11.csv
TXN-2214995,ACC-1071,335.86,transactions/2023-11.csv
TXN-2520433,ACC-1058,310.77,transactions/2023-11.csv
TXN-2527444,ACC-1013,556.81,transactions/2023-11.csv
TXN-2584969,ACC-1094,2024.03,transactions/2023-11.csv
TXN-4343820,ACC-1071,4159.05,transactions/2023-11.csv
TXN-4729233,ACC-1080,1441.15,transactions/2023-11.csv
TXN-5096188,ACC-1007,2341.74,transactions/2023-11.csv
TXN-5481207,ACC-1074,321.67,transactions/2023-11.csv
TXN-5859952,ACC-1026,1812.23,transactions/2023-11.csv
TXN-7083839,ACC-1073,122.48,transactions/2023-11.csv
TXN-7186958,ACC-1011,145.17,transactions/2023-11.csv
TXN-8106945,ACC-1072,1204.08,transactions/2023-11.csv
TXN-8220815,ACC-1027,1877.46,transactions/2023-11.csv
TXN-1236677,ACC-1095,1392.18,transactions/2023-11.csv
TXN-1428822,ACC-1065,83.34,transactions/2023-11.csv
TXN-2308620,ACC-1115,1196.37,transactions/2023-11.csv
TXN-2464127,ACC-1083,1320.08,transactions/2023-11.csv
TXN-2830800,ACC-1122,2317.31,transactions/2023-11.csv
TXN-2852560,ACC-1125,12.73,transactions/2023-11.csv
TXN-3569965,ACC-1106,103.19,transactions/2023-11.csv
TXN-3615574,ACC-1053,2326.73,transactions/2023-11.csv
TXN-3626429,ACC-1072,216.78,transactions/2023-11.csv
TXN-4184433,ACC-1005,3417.06,transactions/2023-11.csv
TXN-5564832,ACC-1010,2441.59,transactions/2023-11.csv
TXN-5803523,ACC-1115,1966.66,transactions/2023-11.csv
TXN-7359192,ACC-1114,4905.33,transactions/2023-11.csv
TXN-8302447,ACC-1080,4467.06,transactions/2023-11.csv
TXN-8853791,ACC-1114,2027.19,transactions/2023-11.csv
TXN-9240578,ACC-1072,2045.90,transactions/2023-11.csv
TXN-9754024,ACC-1071,2337.61,transactions/2023-11.csv
TXN-1068913,ACC-1127,109.57,transactions/2023-11.csv
TXN-1666948,ACC-1088,22.52,transactions/2023-11.csv
TXN-2206336,ACC-1047,2406.19,transactions/2023-11.csv
TXN-2681428,ACC-1095,1448.01,transactions/2023-11.csv
TXN-4299953,ACC-1030,3625.37,transactions/2023-11.csv
TXN-4556454,ACC-1104,77.99,transactions/2023-11.csv
TXN-4879716,ACC-1081,4818.42,transactions/2023-11.csv
