txn_id,account_id,net_amount,source_file
TXN-5358015,ACC-1093,1639.91,transactions/2023-08.csv
TXN-5412813,ACC-1097,452.30,transactions/2023-08.csv
TXN-5545593,ACC-1029,2059.23,transactions/2023-08.csv
TXN-5773076,ACC-1043,2308.97,transactions/2023-08.csv
TXN-6051268,ACC-1111,1435.90,transactions/2023-08.csv
TXN-6842548,ACC-1107,1080.07,transactions/2023-08.csv
TXN-7047446,ACC-1003,2052.10,transactions/2023-08.csv
TXN-7108294,ACC-1033,1720.18,transactions/2023-08.csv
TXN-8859888,ACC-1001,2073.03,transactions/2023-08.csv
TXN-8918546,ACC-1113,2181.07,transactions/2023-08.csv
TXN-9313919,ACC-1055,2168.23,transactions/2023-08.csv
TXN-9382235,ACC-1012,1432.38,transactions/2023-08.csv
TXN-9754121,ACC-1056,1271.13,transactions/2023-08.csv
TXN-1327957,ACC-1115,1203.08,transactions/2023-08.csv
TXN-1518414,ACC-1004,2412.42,transactions/2023-08.csv
TXN-2179540,ACC-1116,1380.98,transactions/2023-08.csv
TXN-2507473,ACC-1040,1369.72,transactions/2023-08.csv
TXN-3540741,ACC-1082,1814.30,transactions/2023-08.csv
TXN-3961148,ACC-1023,210.34,transactions/2023-08.csv
TXN-4243257,ACC-1127,2042.54,transactions/2023-08.csv
TXN-4541817,ACC-1024,699.72,transactions/2023-08.csv
TXN-5188705,ACC-1059,17.01,transactions/2023-08.csv
TXN-6429804,ACC-1117,2399.74,transactions/2023-08.csv
TXN-6612192,ACC-1045,2860.90,transactions/2023-08.csv
TXN-6837333,ACC-1039,216.39,transactions/2023-08.csv
TXN-8781225,ACC-1123,342.24,transactions/2023-08.csv
TXN-9008137,ACC-1065,353.17,transactions/2023-08.csv
TXN-9172742,ACC-1092,21.60,transactions/2023-08.csv
TXN-9495496,ACC-1107,628.97,transactions/2023-08.csv
TXN-9627088,ACC-1057,1296.13,transactions/2023-08.csv
TXN-9648617,ACC-1010,1196.21,transactions/2023-08.csv
TXN-1854845,ACC-1130,194.00,transactions/2023-08.csv
TXN-1938233,ACC-1083,207.82,transactions/2023-08.csv
TXN-2451988,ACC-1002,1853.15,transactions/2023-08.csv
TXN-2869504,ACC-1027,370.52,transactions/2023-08.csv
TXN-2963981,ACC-1101,1851.63,transactions/2023-08.csv
TXN-4506161,ACC-1020,2269.38,transactions/2023-08.csv
TXN-6438869,ACC-1011,1614.10,transactions/2023-08.csv
TXN-6493028,ACC-1052,118.17,transactions/2023-08.csv
TXN-7130207,ACC-1070,1136.21,transactions/2023-08.csv
TXN-7277139,ACC-1025,1376.74,transactions/2023-08.csv
TXN-7857805,ACC-1049,1271.21,transactions/2023-08.csv
TXN-8058723,ACC-1060,860.94,transactions/2023-08.csv
TXN-8816563,ACC-1122,301.17,transactions/2023-08.csv
TXN-9331594,ACC-1111,1699.47,transactions/2023-08.csv
TXN-9502838,ACC-1092,663.84,transactions/2023-08.csv
TXN-9697787,ACC-1052,1387.14,transactions/2023-08.csv
TXN-1163599,ACC-1070,542.25,transactions/2023-08.csv
TXN-1263063,ACC-1037,646.65,transactions/2023-08.csv
TXN-2087899,ACC-1056,64.51,transactions/2023-08.csv
TXN-2546262,ACC-1018,491.14,transactions/2023-08.csv
TXN-2825505,ACC-1038,3278.76,transactions/2023-08.csv
TXN-2863278,ACC-1008,972.74,transactions/2023-08.csv
TXN-2906758,ACC-1018,2062.05,transactions/2023-08.csv
TXN-3718537,ACC-1025,425.35,transactions/2023-08.csv
TXN-3802011,ACC-1092,3508.96,transactions/2023-08.csv
TXN-3826645,ACC-1115,488.30,transactions/2023-08.csv
TXN-4080599,ACC-1027,1499.19,transactions/2023-08.csv
TXN-4866254,ACC-1009,634.88,transactions/2023-08.csv
TXN-5128199,ACC-1130,619.83,transactions/2023-08.csv
TXN-6268550,ACC-1129,2844.78,transactions/2023-08.csv
TXN-6824285,ACC-1020,4380.15,transactions/2023-08.csv
TXN-7123272,ACC-1063,891.38,transactions/2023-08.csv
TXN-7145202,ACC-1003,400.90,transactions/2023-08.csv
TXN-7707168,ACC-1042,279.43,transactions/2023-08.csv
TXN-8683278,ACC-1125,208.14,transactions/2023-08.csv
TXN-9078891,ACC-1049,1365.94,transactions/2023-08.csv
TXN-9722098,ACC-1067,415.97,transactions/2023-08.csv
TXN-9828312,ACC-1100,3480.47,transactions/2023-08.csv
TXN-1384463,ACC-1113,587.67,transactions/2023-09.csv
TXN-1536313,ACC-1050,2739.10,transactions/2023-09.csv
TXN-1739070,ACC-1041,671.17,transactions/2023-09.csv
TXN-1900090,ACC-1022,72.04,transactions/2023-09.csv
TXN-2024479,ACC-1114,1010.77,transactions/2023-09.csv
TXN-2124967,ACC-1100,302.34,transactions/2023-09.csv
TXN-2500634,ACC-1013,1789.68,transactions/2023-09.csv
TXN-2869666,ACC-1091,1247.77,transactions/2023-09.csv
TXN-3187235,ACC-1100,1648.29,transactions/2023-09.csv
TXN-3914397,ACC-1036,1074.91,transactions/2023-09.csv
TXN-4702507,ACC-1048,1923.06,transactions/2023-09.csv
TXN-4765583,ACC-1095,307.24,transactions/2023-09.csv
TXN-5346279,ACC-1036,4913.99,transactions/2023-09.csv
TXN-5740438,ACC-1128,1906.83,transactions/2023-09.csv
TXN-6202931,ACC-1046,2267.49,transactions/2023-09.csv
TXN-6531171,ACC-1014,2550.47,transactions/2023-09.csv
TXN-7566712,ACC-1102,1324.38,transactions/2023-09.csv
TXN-7669454,ACC-1118,2777.64,transactions/2023-09.csv
TXN-7902494,ACC-1040,802.59,transactions/2023-09.csv
TXN-8641753,ACC-1120,714.07,transactions/2023-09.csv
TXN-9086301,ACC-1015,1096.08,transactions/2023-09.csv
TXN-9191098,ACC-1021,1828.44,transactions/2023-09.csv
TXN-9810673,ACC-1021,2268.45,transactions/2023-09.csv
TXN-2397655,ACC-1067,1341.33,transactions/2023-09.csv
TXN-3305645,ACC-1003,2379.21,transactions/2023-09.csv
TXN-5385415,ACC-1091,1556.21,transactions/2023-09.csv
TXN-5981175,ACC-1020,562.49,transactions/2023-09.csv
TXN-6155255,ACC-1041,1255.74,transactions/2023-09.csv
TXN-6397456,ACC-1037,2283.28,transactions/2023-09.csv
TXN-6433943,ACC-1021,651.33,transactions/2023-09.csv
TXN-6983793,ACC-1065,2353.55,transactions/2023-09.csv
TXN-7335659,ACC-1054,1316.40,transactions/2023-09.csv
TXN-7420444,ACC-1067,2255.92,transactions/2023-09.csv
TXN-7459185,ACC-1085,479.64,transactions/2023-09.csv
TXN-8050741,ACC-1129,2412.82,transactions/2023-09.csv
TXN-8273134,ACC-1038,1037.13,transactions/2023-09.csv
TXN-9757800,ACC-1018,69.02,transactions/2023-09.csv
TXN-1329916,ACC-1045,1765.86,transactions/2023-09.csv
TXN-2233746,ACC-1096,3936.19,transactions/2023-09.csv
TXN-2697341,ACC-1057,1535.08,transactions/2023-09.csv
TXN-3046712,ACC-1079,783.01,transactions/2023-09.csv
TXN-3462814,ACC-1111,243.12,transactions/2023-09.csv
TXN-3752630,ACC-1019,1011.56,transactions/2023-09.csv
TXN-3783664,ACC-1023,44.34,transactions/2023-09.csv
TXN-5063519,ACC-1052,304.19,transactions/2023-09.csv
TXN-5100976,ACC-1007,1256.08,transactions/2023-09.csv
TXN-5511068,ACC-1078,850.93,transactions/2023-09.csv
TXN-5779201,ACC-1032,2105.93,transactions/2023-09.csv
TXN-6143377,ACC-1065,1658.54,transactions/2023-09.csv
TXN-8086369,ACC-1020,4500.70,transactions/2023-09.csv
TXN-8182087,ACC-1097,793.36,transactions/2023-09.csv
TXN-8291684,ACC-1086,1266.06,transactions/2023-09.csv
TXN-8790697,ACC-1103,251.59,transactions/2023-09.csv
TXN-9815590,ACC-1045,1509.87,transactions/2023-09.csv
TXN-1349732,ACC-1066,44.76,transactions/2023-09.csv
TXN-1364972,ACC-1100,1626.24,transactions/2023-09.csv
TXN-1367240,ACC-1036,211.17,transactions/2023-09.csv
TXN-1793727,ACC-1089,156.34,transactions/2023-09.csv
TXN-2824435,ACC-1026,737.31,transactions/2023-09.csv
TXN-3210800,ACC-1074,282.99,transactions/2023-09.csv
TXN-4414024,ACC-1118,4239.15,transactions/2023-09.csv
TXN-4775606,ACC-1110,589.50,transactions/2023-09.csv
TXN-4950899,ACC-1097,1705.77,transactions/2023-09.csv
TXN-5496758,ACC-1094,1003.85,transactions/2023-09.csv
TXN-6067119,ACC-1105,2074.61,transactions/2023-09.csv
TXN-6497041,ACC-1113,197.79,transactions/2023-09.csv
TXN-6531099,ACC-1017,2081.81,transactions/2023-09.csv
TXN-6997103,ACC-1129,893.42,transactions/2023-09.csv
TXN-7363899,ACC-1128,1281.51,transactions/2023-09.csv
TXN-7679040,ACC-1039,4298.56,transactions/2023-09.csv
TXN-7856501,ACC-1023,1746.18,transactions/2023-09.csv
TXN-8907051,ACC-1091,993.89,transactions/2023-09.csv
TXN-9198982,ACC-1030,2005.90,transactions/2023-09.csv
TXN-1341724,ACC-1100,21.46,transactions/2023-09.csv
TXN-1736443,ACC-1052,881.45,transactions/2023-09.csv
TXN-1776133,ACC-1021,1762.54,transactions/2023-09.csv
TXN-1900054,ACC-1056,95.60,transactions/2023-09.csv
TXN-2118761,ACC-1127,2471.36,transactions/2023-09.csv
TXN-2148617,ACC-1005,3111.28,transactions/2023-09.csv
TXN-2668132,ACC-1060,3011.00,transactions/2023-09.csv
TXN-2936340,ACC-1105,398.35,transactions/2023-09.csv
TXN-4338524,ACC-1126,167.99,transactions/2023-09.csv
TXN-4425048,ACC-1095,2331.27,transactions/2023-09.csv
TXN-5038607,ACC-1069,1318.91,transactions/2023-09.csv
TXN-5398238,ACC-1029,1877.33,transactions/2023-09.csv
TXN-5461486,ACC-1120,1320.47,transactions/2023-09.csv
TXN-6258637,ACC-1113,2565.41,transactions/2023-09.csv
TXN-7225508,ACC-1007,1386.98,transactions/2023-09.csv
TXN-7600562,ACC-1056,1068.39,transactions/2023-09.csv
TXN-8030689,ACC-1010,779.54,transactions/2023-09.csv
TXN-8418873,ACC-1127,481.73,transactions/2023-09.csv
TXN-8714698,ACC-1113,586.09,transactions/2023-09.csv
TXN-2813351,ACC-1114,2889.19,transactions/2023-09.csv
TXN-5156390,ACC-1089,1807.59,transactions/2023-09.csv
TXN-5197923,ACC-1044,577.86,transactions/2023-09.csv
TXN-5304252,ACC-1114,4441.55,transactions/2023-09.csv
TXN-5409542,ACC-1085,227.82,transactions/2023-09.csv
TXN-5555300,ACC-1122,1894.70,transactions/2023-09.csv
TXN-5787885,ACC-1107,107.43,transactions/2023-09.csv
TXN-6177268,ACC-1016,4899.26,transactions/2023-09.csv
TXN-6221132,ACC-1113,1293.72,transactions/2023-09.csv
TXN-6306843,ACC-1073,920.93,transactions/2023-09.csv
TXN-6994578,ACC-1102,585.59,transactions/2023-09.csv
TXN-7652844,ACC-1107,1909.31,transactions/2023-09.csv
TXN-7874292,ACC-1042,1380.91,transactions/2023-09.csv
TXN-8343687,ACC-1110,88.60,transactions/2023-09.csv
TXN-1342217,ACC-1035,775.51,transactions/2023-09.csv
TXN-2508534,ACC-1116,356.40,transactions/2023-09.csv
TXN-3023851,ACC-1053,1076.52,transactions/2023-09.csv
TXN-3272511,ACC-1101,817.55,transactions/2023-09.csv
TXN-3457159,ACC-1064,1657.63,transactions/2023-09.csv
TXN-3483684,ACC-1021,1195.03,transactions/2023-09.csv
TXN-3530800,ACC-1045,277.26,transactions/2023-09.csv
TXN-4488659,ACC-1018,2410.84,transactions/2023-09.csv
TXN-5106094,ACC-1035,1037.34,transactions/2023-09.csv
TXN-5324868,ACC-1106,2146.47,transactions/2023-09.csv
TXN-5547236,ACC-1037,231.94,transactions/2023-09.csv
TXN-5677711,ACC-1078,820.36,transactions/2023-09.csv
TXN-5690536,ACC-1035,4940.38,transactions/2023-09.csv
TXN-5812981,ACC-1057,8.86,transactions/2023-09.csv
TXN-6127566,ACC-1060,2240.28,transactions/2023-09.csv
TXN-8002604,ACC-1121,2197.42,transactions/2023-09.csv
TXN-8059885,ACC-1035,1204.45,transactions/2023-09.csv
TXN-8363963,ACC-1051,272.02,transactions/2023-09.csv
TXN-8410767,ACC-1130,1842.55,transactions/2023-09.csv
TXN-9104683,ACC-1119,1802.01,transactions/2023-09.csv
TXN-9531014,ACC-1011,1345.00,transactions/2023-09.csv
TXN-1197410,ACC-1082,307.08,transactions/2023-09.csv
TXN-1649200,ACC-1070,2126.32,transactions/2023-09.csv
TXN-3180328,ACC-1129,110.22,transactions/2023-09.csv
TXN-3336350,ACC-1120,24.54,transactions/2023-09.csv
TXN-4247575,ACC-1007,264.32,transactions/2023-09.csv
TXN-4959719,ACC-1013,678.21,transactions/2023-09.csv
TXN-5264178,ACC-1110,712.63,transactions/2023-09.csv
TXN-5433156,ACC-1022,2238.06,transactions/2023-09.csv
TXN-6123296,ACC-1124,1598.49,transactions/2023-09.csv
TXN-6945530,ACC-1003,559.14,transactions/2023-09.csv
TXN-7182125,ACC-1025,1551.93,transactions/2023-09.csv
TXN-7236434,ACC-1033,1521.66,transactions/2023-09.csv
TXN-8302255,ACC-1082,4135.98,transactions/2023-09.csv
TXN-8353612,ACC-1113,283.13,transactions/2023-09.csv
TXN-8933893,ACC-1102,1323.07,transactions/2023-09.csv
TXN-9174328,ACC-1109,1673.71,transactions/2023-09.csv
TXN-1235749,ACC-1124,1394.93,transactions/2023-09.csv
TXN-1271457,ACC-1003,1344.74,transactions/2023-09.csv
TXN-3114881,ACC-1064,1629.49,transactions/2023-09.csv
TXN-3367139,ACC-1103,1407.38,transactions/2023-09.csv
TXN-3429675,ACC-1065,576.29,transactions/2023-09.csv
TXN-3508689,ACC-1074,749.70,transactions/2023-09.csv
TXN-4252837,ACC-1092,2266.80,transactions/2023-09.csv
TXN-4430751,ACC-1129,2165.46,transactions/2023-09.csv
TXN-4854648,ACC-1095,1399.10,transactions/2023-09.csv
TXN-6445247,ACC-1037,2302.50,transactions/2023-09.csv
TXN-7604370,ACC-1095,992.28,transactions/2023-09.csv
TXN-8347089,ACC-1100,758.93,transactions/2023-09.csv
TXN-8749113,ACC-1092,4865.42,transactions/2023-09.csv
TXN-9028662,ACC-1028,2339.39,transactions/2023-09.csv
TXN-9233508,ACC-1122,183.41,transactions/2023-09.csv
TXN-9593679,ACC-1076,4819.66,transactions/2023-09.csv
TXN-1016625,ACC-1097,1550.14,transactions/2023-09.csv
TXN-1505557,ACC-1092,707.78,transactions/2023-09.csv
TXN-1755586,ACC-1012,708.91,transactions/2023-09.csv
TXN-3202080,ACC-1097,2127.90,transactions/2023-09.csv
TXN-4757840,ACC-1059,777.61,transactions/2023-09.csv
TXN-5036964,ACC-1104,225.18,transactions/2023-09.csv
TXN-5068899,ACC-1097,1125.27,transactions/2023-09.csv
TXN-5157084,ACC-1086,2079.54,transactions/2023-09.csv
TXN-5450588,ACC-1007,1853.94,transactions/2023-09.csv
TXN-5547110,ACC-1090,1621.64,transactions/2023-09.csv
TXN-6342216,ACC-1070,4735.52,transactions/2023-09.csv
TXN-6576960,ACC-1045,288.10,transactions/2023-09.csv
TXN-7002697,ACC-1105,2613.12,transactions/2023-09.csv
TXN-7929366,ACC-1116,2049.40,transactions/2023-09.csv
TXN-8781668,ACC-1125,3680.06,transactions/2023-09.csv
TXN-1266527,ACC-1040,1487.96,transactions/2023-09.csv
TXN-2265613,ACC-1022,3339.56,transactions/2023-09.csv
TXN-3564346,ACC-1004,2013.45,transactions/2023-09.csv
TXN-3566511,ACC-1015,633.51,transactions/2023-09.csv
TXN-3834509,ACC-1004,8.17,transactions/2023-09.csv
TXN-4353740,ACC-1111,188.08,transactions/2023-09.csv
TXN-4361188,ACC-1119,2897.66,transactions/2023-09.csv
TXN-4816576,ACC-1044,1901.22,transactions/2023-09.csv
TXN-4865652,ACC-1116,1424.63,transactions/2023-09.csv
TXN-5063610,ACC-1112,1240.70,transactions/2023-09.csv
TXN-6852052,ACC-1067,6.36,transactions/2023-09.csv
TXN-7717472,ACC-1103,1416.93,transactions/2023-09.csv
TXN-8510301,ACC-1041,2325.58,transactions/2023-09.csv
TXN-8680855,ACC-1022,139.83,transactions/2023-09.csv
TXN-8851599,ACC-1085,83.72,transactions/2023-09.csv
TXN-1178001,ACC-1107,591.20,transactions/2023-09.csv
TXN-2142983,ACC-1005,3667.94,transactions/2023-09.csv
TXN-2440455,ACC-1085,492.84,transactions/2023-09.csv
TXN-2635499,ACC-1012,1714.56,transactions/2023-09.csv
TXN-2830316,ACC-1048,179.22,transactions/2023-09.csv
TXN-3152389,ACC-1038,876.23,transactions/2023-09.csv
TXN-4318442,ACC-1121,1103.39,transactions/2023-09.csv
TXN-4411458,ACC-1096,1981.87,transactions/2023-09.csv
TXN-4915043,ACC-1002,11.33,transactions/2023-09.csv
TXN-5532190,ACC-1002,78.65,transactions/2023-09.csv
TXN-5954646,ACC-1031,2120.86,transactions/2023-09.csv
TXN-6560479,ACC-1049,1060.41,transactions/2023-09.csv
TXN-7033581,ACC-1129,1211.66,transactions/2023-09.csv
TXN-7037150,ACC-1102,4039.58,transactions/2023-09.csv
TXN-7365855,ACC-1108,1820.57,transactions/2023-09.csv
TXN-7404336,ACC-1091,21.94,transactions/2023-09.csv
TXN-8573806,ACC-1092,529.63,transactions/2023-09.csv
TXN-9891678,ACC-1125,1763.11,transactions/2023-09.csv
TXN-9899201,ACC-1060,617.98,transactions/2023-09.csv
TXN-9975568,ACC-1078,1437.16,transactions/2023-09.csv
TXN-1082512,ACC-1123,6.82,transactions/2023-09.csv
TXN-1842355,ACC-1009,1009.10,transactions/2023-09.csv
TXN-1874067,ACC-1106,1459.57,transactions/2023-09.csv
TXN-2673718,ACC-1080,380.78,transactions/2023-09.csv
TXN-3622661,ACC-1054,4822.57,transactions/2023-09.csv
TXN-3765898,ACC-1022,1264.81,transactions/2023-09.csv
TXN-4007331,ACC-1057,2352.70,transactions/2023-09.csv
TXN-4240724,ACC-1128,333.21,transactions/2023-09.csv
TXN-4879689,ACC-1112,215.12,transactions/2023-09.csv
TXN-5335804,ACC-1076,1972.99,transactions/2023-09.csv
TXN-5562309,ACC-1058,358.55,transactions/2023-09.csv
TXN-5977771,ACC-1090,1130.63,transactions/2023-09.csv
TXN-6684351,ACC-1003,1175.19,transactions/2023-09.csv
TXN-7212245,ACC-1058,4696.48,transactions/2023-09.csv
TXN-7484733,ACC-1107,38.47,transactions/2023-09.csv
TXN-7520540,ACC-1041,4049.36,transactions/2023-09.csv
TXN-8000394,ACC-1027,705.68,transactions/2023-09.csv
TXN-8039212,ACC-1001,171.25,transactions/2023-09.csv
TXN-8969984,ACC-1128,1296.33,transactions/2023-09.csv
TXN-9299073,ACC-1073,197.67,transactions/2023-09.csv
TXN-1197071,ACC-1014,4631.93,transactions/2023-09.csv
TXN-1523966,ACC-1095,3303.30,transactions/2023-09.csv
TXN-1529771,ACC-1030,32.84,transactions/2023-09.csv
TXN-1675970,ACC-1038,415.12,transactions/2023-09.csv
TXN-1809170,ACC-1040,314.94,transactions/2023-09.csv
TXN-1843704,ACC-1006,1087.35,transactions/2023-09.csv
TXN-2447614,ACC-1025,4195.45,transactions/2023-09.csv
TXN-3994645,ACC-1028,2070.30,transactions/2023-09.csv
TXN-4362120,ACC-1014,2006.58,transactions/2023-09.csv
TXN-4605152,ACC-1022,106.91,transactions/2023-09.csv
TXN-5004775,ACC-1093,2268.46,transactions/2023-09.csv
TXN-5045759,ACC-1128,586.75,transactions/2023-09.csv
TXN-5228082,ACC-1121,1833.15,transactions/2023-09.csv
TXN-7295381,ACC-1038,1591.16,transactions/2023-09.csv
TXN-9003891,ACC-1080,1395.47,transactions/2023-09.csv
TXN-9028709,ACC-1127,1853.06,transactions/2023-09.csv
TXN-1047615,ACC-1109,1811.28,transactions/2023-09.csv
TXN-1897643,ACC-1102,815.65,transactions/2023-09.csv
TXN-2163288,ACC-1012,1804.70,transactions/2023-09.csv
TXN-2638524,ACC-1056,1930.43,transactions/2023-09.csv
TXN-2661104,ACC-1012,1791.35,transactions/2023-09.csv
TXN-3142434,ACC-1067,589.29,transactions/2023-09.csv
TXN-3146021,ACC-1028,1163.78,transactions/2023-09.csv
TXN-3160299,ACC-1047,2420.56,transactions/2023-09.csv
TXN-3729489,ACC-1036,1953.95,transactions/2023-09.csv
TXN-4201398,ACC-1104,876.45,transactions/2023-09.csv
TXN-4208927,ACC-1127,1071.65,transactions/2023-09.csv
TXN-4336594,ACC-1046,3316.78,transactions/2023-09.csv
TXN-4431305,ACC-1027,30.30,transactions/2023-09.csv
TXN-4472362,ACC-1005,2118.25,transactions/2023-09.csv
TXN-4844971,ACC-1010,1503.51,transactions/2023-09.csv
TXN-4946076,ACC-1088,97.41,transactions/2023-09.csv
TXN-5896419,ACC-1005,3096.46,transactions/2023-09.csv
TXN-6184980,ACC-1013,2320.28,transactions/2023-09.csv
TXN-6472803,ACC-1069,414.24,transactions/2023-09.csv
TXN-7105504,ACC-1025,2231.04,transactions/2023-09.csv
TXN-7353589,ACC-1096,917.06,transactions/2023-09.csv
TXN-8042922,ACC-1014,177.96,transactions/2023-09.csv
TXN-8209537,ACC-1008,1515.85,transactions/2023-09.csv
TXN-8332763,ACC-1103,48.35,transactions/2023-09.csv
TXN-8652316,ACC-1041,1281.63,transactions/2023-09.csv
TXN-9179015,ACC-1020,1766.71,transactions/2023-09.csv
TXN-1971986,ACC-1028,795.30,transactions/2023-09.csv
TXN-2421959,ACC-1080,4126.29,transactions/2023-09.csv
TXN-3845168,ACC-1063,1705.28,transactions/2023-09.csv
TXN-3947720,ACC-1069,3211.86,transactions/2023-09.csv
TXN-4017848,ACC-1022,976.69,transactions/2023-09.csv
TXN-4304172,ACC-1022,4217.48,transactions/2023-09.csv
TXN-4478647,ACC-1117,118.34,transactions/2023-09.csv
TXN-5553933,ACC-1098,369.32,transactions/2023-09.csv
TXN-5657018,ACC-1117,57.55,transactions/2023-09.csv
TXN-6409997,ACC-1083,314.31,transactions/2023-09.csv
TXN-6730054,ACC-1024,2209.06,transactions/2023-09.csv
TXN-6949940,ACC-1079,1145.77,transactions/2023-09.csv
TXN-8156446,ACC-1101,1373.57,transactions/2023-09.csv
TXN-8208843,ACC-1004,1387.28,transactions/2023-09.csv
TXN-8864044,ACC-1076,636.34,transactions/2023-09.csv
TXN-9224809,ACC-1104,92.27,transactions/2023-09.csv
TXN-9579615,ACC-1117,1089.07,transactions/2023-09.csv
TXN-1391623,ACC-1078,419.99,transactions/2023-09.csv
TXN-1639536,ACC-1129,730.01,transactions/2023-09.csv
TXN-2031321,ACC-1049,366.89,transactions/2023-09.csv
TXN-2158439,ACC-1088,196.67,transactions/2023-09.csv
TXN-2541419,ACC-1104,1499.27,transactions/2023-09.csv
TXN-2815421,ACC-1050,1840.61,transactions/2023-09.csv
TXN-3155942,ACC-1003,122.30,transactions/2023-09.csv
TXN-5815257,ACC-1064,4703.74,transactions/2023-09.csv
TXN-6890238,ACC-1065,1916.02,transactions/2023-09.csv
TXN-7156562,ACC-1006,1096.06,transactions/2023-09.csv
TXN-8314707,ACC-1128,3608.79,transactions/2023-09.csv
TXN-9081886,ACC-1053,825.01,transactions/2023-09.csv
TXN-1345495,ACC-1037,462.11,transactions/2023-09.csv
TXN-1722526,ACC-1125,760.38,transactions/2023-09.csv
TXN-1743070,ACC-1010,1988.36,transactions/2023-09.csv
TXN-2285998,ACC-1123,4953.55,transactions/2023-09.csv
TXN-2289416,ACC-1072,1471.66,transactions/2023-09.csv
TXN-2768388,ACC-1010,2287.81,transactions/2023-09.csv
TXN-5364456,ACC-1055,164.08,transactions/2023-09.csv
TXN-5428220,ACC-1037,4880.65,transactions/2023-09.csv
TXN-5999404,ACC-1110,2430.07,transactions/2023-09.csv
TXN-6038507,ACC-1120,704.30,transactions/2023-09.csv
TXN-6271492,ACC-1042,528.34,transactions/2023-09.csv
TXN-6819585,ACC-1044,1555.91,transactions/2023-09.csv
TXN-7513861,ACC-1073,935.93,transactions/2023-09.csv
TXN-7904206,ACC-1038,4400.39,transactions/2023-09.csv
TXN-8461189,ACC-1119,1651.00,transactions/2023-09.csv
TXN-8859235,ACC-1036,1743.13,transactions/2023-09.csv
TXN-9191070,ACC-1028,136.76,transactions/2023-09.csv
TXN-9492800,ACC-1018,2070.29,transactions/2023-09.csv
TXN-9852684,ACC-1089,2932.54,transactions/2023-09.csv
TXN-1525506,ACC-1047,1128.23,transactions/2023-09.csv
TXN-3941582,ACC-1071,1819.88,transactions/2023-09.csv
TXN-5058142,ACC-1082,1194.16,transactions/2023-09.csv
TXN-5664544,ACC-1115,2111.00,transactions/2023-09.csv
TXN-5834970,ACC-1112,1022.15,transactions/2023-09.csv
TXN-6204622,ACC-1022,477.05,transactions/2023-09.csv
TXN-7116662,ACC-1040,951.00,transactions/2023-09.csv
TXN-8016182,ACC-1069,829.47,transactions/2023-09.csv
TXN-8746572,ACC-1112,2101.08,transactions/2023-09.csv
TXN-9186315,ACC-1093,1475.49,transactions/2023-09.csv
TXN-9391304,ACC-1103,328.48,transactions/2023-09.csv
TXN-9534472,ACC-1016,1352.24,transactions/2023-09.csv
TXN-1920427,ACC-1024,2380.58,transactions/2023-09.csv
TXN-2147940,ACC-1042,393.63,transactions/2023-09.csv
TXN-2617276,ACC-1111,2119.88,transactions/2023-09.csv
TXN-3084231,ACC-1095,267.81,transactions/2023-09.csv
TXN-3542545,ACC-1084,158.24,transactions/2023-09.csv
TXN-3553172,ACC-1031,3447.79,transactions/2023-09.csv
TXN-4023616,ACC-1080,2246.52,transactions/2023-09.csv
TXN-4425084,ACC-1109,1547.42,transactions/2023-09.csv
TXN-4664608,ACC-1058,1000.21,transactions/2023-09.csv
TXN-4683049,ACC-1036,2090.46,transactions/2023-09.csv
TXN-5509351,ACC-1024,376.55,transactions/2023-09.csv
TXN-6335727,ACC-1107,2238.67,transactions/2023-09.csv
TXN-6464247,ACC-1012,176.97,transactions/2023-09.csv
TXN-6668597,ACC-1045,221.69,transactions/2023-09.csv
TXN-6808750,ACC-1055,79.37,transactions/2023-09.csv
TXN-7320915,ACC-1073,1736.25,transactions/2023-09.csv
TXN-7321058,ACC-1073,917.39,transactions/2023-09.csv
TXN-7768993,ACC-1042,285.67,transactions/2023-09.csv
TXN-7966001,ACC-1012,2455.66,transactions/2023-09.csv
TXN-9577597,ACC-1103,1168.23,transactions/2023-09.csv
TXN-9780361,ACC-1115,572.78,transactions/2023-09.csv
TXN-1009209,ACC-1028,344.39,transactions/2023-09.csv
TXN-1083712,ACC-1045,52.67,transactions/2023-09.csv
TXN-1449116,ACC-1002,1936.41,transactions/2023-09.csv
TXN-1848265,ACC-1014,942.49,transactions/2023-09.csv
TXN-2227671,ACC-1045,601.01,transactions/2023-09.csv
TXN-3086673,ACC-1028,125.32,transactions/2023-09.csv
TXN-3551995,ACC-1009,1597.82,transactions/2023-09.csv
TXN-3645283,ACC-1020,4242.30,transactions/2023-09.csv
TXN-3988063,ACC-1061,2974.27,transactions/2023-09.csv
TXN-4096020,ACC-1054,250.42,transactions/2023-09.csv
TXN-4408208,ACC-1011,1881.20,transactions/2023-09.csv
TXN-5071833,ACC-1027,3652.71,transactions/2023-09.csv
TXN-5533011,ACC-1125,296.35,transactions/2023-09.csv
TXN-6118341,ACC-1026,1466.55,transactions/2023-09.csv
TXN-6396027,ACC-1001,2565.93,transactions/2023-09.csv
TXN-7047093,ACC-1070,1419.47,transactions/2023-09.csv
TXN-7275980,ACC-1039,1090.84,transactions/2023-09.csv
TXN-8095217,ACC-1033,752.17,transactions/2023-09.csv
TXN-8398525,ACC-1075,1635.14,transactions/2023-09.csv
TXN-8789496,ACC-1009,7.51,transactions/2023-09.csv
TXN-1026539,ACC-1049,701.92,transactions/2023-09.csv
